"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Jamaica","JAM","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.892","20.182","20.126","20.542","20.644","20.834","20.958","21.065","21.399","21.816","22.222","22.297","22.356","22.467","22.524","22.513","22.613","22.739","22.644","25.497","26.161","31.352","36.535","35.86","33.747","30.69","26.877","22.114","20.466","23.444","22.739","13.595",
"Jordan","JOR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.306","51.883","53.714","54.878","56.11","45.935","45.048","44.214","43.3","42.325","41.446","44.902","42.628","48.871","55.612","54.257","57.472","55.475","55.648","49.814","48.614","45.625","50.599","47.543","53.218","54.127","48.964","49.031","48.74","53.017","51.999","51.181",
"Japan","JPN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.196","4.214","5.113","5.524","6.1","6.353","6.485","7.104","8.217","8.028","8.479","8.676","8.633","8.045","7.352","7.317","7.353","6.718","8.239","8.077","7.231","7.508","5.914","5.621","5.071","4.499","4.394","3.189","3.744","4.227","4.059","3.639",
"Kazakhstan","KAZ","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.875","2.055","2.274","15.369","22.097","25.699","25.714","26.013","26.445","24.758","20.113","18.702","16.19","15.5","13.922","12.179","10.191","8.151","8.076","5.702","5.027","5.104","4.245","4.138","4.049","4.055","3.964","4.029","4.091","4.163","4.358","4.163",
"Kenya","KEN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.913","6.984","6.985","6.961","6.945","6.961","7.04","6.976","6.992","7.032","6.968","7.042","7","6.969","6.972","6.988","7.013","7.19","7.165","7.106","7.209","7.261","7.313","7.316","7.339","7.371","9.304","11.192","13.175","14.775","14.463","14.332",
"Kyrgyz Republic","KGZ","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.576","2.836","3.019","3.165","3.561","3.952","4.214","4.31","4.541","4.77","4.959","5.045","5.438","5.723","5.799","6.088","6.348","6.503","6.531","6.819","7.182","7.487","7.745","7.985","8.307","8.795","9.322","9.748","10.633","10.407","11.014","10.769",
"Cambodia","KHM","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.773","2.839","2.824","1.784","2.925","2.787","2.602","2.515","2.643","2.449","2.27","2.101","2.042","1.984","1.949","1.816","1.717","1.131","0.822","0.93","0.426","0.561","0.695","1.009","0.999","1.223","0.442","0.473","0.504","0.872","0.803","0.971",
"Kiribati","KIR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.697","6.453","6.937","5.881","5.202","4.701","6.451","12.473","11.461","8.357","8.129","6.943","8.477","8.977","8.306","8.022","6.273","7.186","8.066","7.553","7.108","7.409","7.935","7.976","9.928","10.055","9.521","9.914","9.541","9.626","7.354","6.607",
"Kuwait","KWT","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.056","4.778","4.709","4.214","4.337","4.28","4.219","4.144","4.018","4.557","4.432","6.046","7.269","9.57","8.498","7.348","7.912","9.669","8.929","7.965","10.101","12.465","14.993","17.562","20.973","29.574","29.471","29.36","29.21","35.417","31.424","28.893",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7884846835294","12.8961164116062","13.2123625617058","14.5091227229703","17.6840125239991","18.0566123442139","18.2646400704005","19.0791115952447","19.8310533592602","19.896261742752","19.3064942709327","20.2236890731769","20.8259597036337","20.7677725934355","20.0186777430204","18.9112992739956","17.860453587534","17.4330478377741","19.4538756935732","18.0808785275669","17.6043781455721","16.6776312716992","16.6938091851401","16.4780658636868","18.0599543438278","20.7196988491099","21.0041773887596","20.8361553804974","20.9515155484766","24.6290947563971","22.7022111177975","18.2051472361912",
"Lao PDR","LAO","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.456","5.411","5.45","5.338","5.518","5.285","5.047","5.013","4.513","4.351","4.081","3.793","3.506","3.212","2.902","2.569","2.327","2.044","1.774","1.473","1.987","2.501","3.026","3.575","4.131","4.691","5.258","5.349","5.446","6.263","6.155","4.64",
"Lebanon","LBN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.881","20.107","20.274","20.462","20.631","20.601","20.829","20.573","20.412","20.124","19.753","19.439","19.122","18.763","19.519","20.247","20.832","20.445","20.003","20.196","20.473","20.58","20.692","20.853","21.023","21.135","21.264","21.411","21.598","25.159","23.894","24.31",
"Liberia","LBR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.397","4.33","4.272","4.245","4.129","4.026","3.99","3.986","3.971","3.95","4.019","4.008","4.05","3.994","3.976","3.954","3.933","3.922","3.907","3.883","3.229","2.568","1.89","1.197","1.696","2.194","2.24","2.292","2.348","3.485","3.076","3.025",
"Libya","LBY","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.103","55.903","56.382","56.721","57.434","57.577","58.077","58.553","59.065","59.521","60.136","60.72","61.116","62.002","62.594","63.426","64.168","64.968","65.767","66.399","67.995","68.322","69.065","69.127","68.626","68.32","67.518","67.54","67.581","71.652","70.241","70.133",
"St. Lucia","LCA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.05","34.973","35.305","35.717","32.879","30.813","38.003","41.797","32.9","34.13","36.75","39.172","46.311","41.456","38.559","34.591","32.345","25.939","29.533","33.473","37.391","39.993","45.702","44.811","44.196","43.325","42.665","39.363","33.01","42.281","41.196","38.379",
"Latin America & Caribbean","LCN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3996084536867","13.2415004490924","13.3441245430997","14.9203111541766","17.9638153260855","18.8008751285614","18.9104244420628","19.5510757459033","20.6887566556852","20.5845817114964","20.023449781263","21.3204789062214","22.0313107642384","21.7331783195482","20.4434681374518","19.2327626875773","18.0792385912485","17.6554556379167","19.5401711282951","18.1816348778302","17.7137450129595","16.9009731441337","17.1207998981303","16.8185576508351","18.0820219273263","20.3563821700865","20.7146032600133","20.6152171696599","20.7874539818976","24.5750795074252","22.5509597638327","18.1964361705157",
"Least developed countries: UN classification","LDC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.46739005353057","8.44452482870432","8.3956603368646","8.33645711825559","8.30487264319012","8.33756882386261","8.60120814085629","8.86193902770943","9.1627306182876","9.45754313195169","9.246706623775","9.08685863323201","8.96247509481402","9.66970648608992","10.3622507396813","10.295211416054","10.3717325072663","10.3752613883685","10.7701203451423","10.6806553714446","10.9625626892398","11.0466492061169","11.0037475497776","11.1406557242504","11.5109844937834","11.875888352977","12.4445613725118","12.2604655732867","12.2373322865115","14.1519270866383","13.6189675242261","13.3387070491363",
"Low income","LIC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.96170881536197","8.70550539869662","8.45830997545457","8.87423555435158","9.10915009911783","9.31643334659622","9.5747096289498","9.81963061835535","9.99256020344692","10.3975428372398","10.7561228274768","10.6185632325599","10.4723107246368","10.399448778931","10.3629670427922","10.654483259163","11.1083992221941","11.2108105113048","11.39949473565","11.854336774992","12.1677988174304","12.2717547752116","11.8986053843765","11.8782646717295","12.1310637843173","12.3728285378756","12.6446316402994","12.7055926797318","12.8051270661043","14.5558815423382","13.5375862650262","13.5366523778554",
"Liechtenstein","LIE","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.652","47.936","45.468","45.043","44.152","43.138","41.446","32.403","34.183","30.533","31.315","36.519","37.056","39.1","39.202","29.243","28.696","26.007","28.07","23.595","24.423","22.743","24.179","25.545","25.512","27.533","23.176","28.822","27.35","26.595","27.796","32.897",
"Lower middle income","LMC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.742652432104","11.5774769546406","11.920117192452","11.9439195341037","12.3050274452898","12.1487115161335","12.5628481755247","12.9658230111736","13.2196493513709","13.7761777718224","14.0071749821719","13.7492032967973","13.726344058784","14.0538236452866","14.5132995422213","14.6542405027852","14.615999931323","15.2249823678986","15.6338129870959","16.1758341756188","16.3548690132397","16.9090184881494","17.4039956915263","17.7410348648444","18.6489028069412","19.1000504821885","19.5235878175646","20.2097250533268","19.0299937307462","23.2102806241277","20.1094772796019","19.8637191839817",
"Low & middle income","LMY","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.54947349713562","9.57449117323582","10.0915219303408","10.8192367558532","11.6032297706748","11.810170836655","12.306232820166","12.8777087287161","13.2119958939171","13.3647558195815","13.6946110024469","13.8616168495143","14.0558377590595","14.2856136592065","14.5089085419085","14.2708051863627","14.0100977297811","14.2658881059277","14.9034009490062","14.9939674402951","15.0565665891773","15.2357050202251","15.5922455809808","15.8961508136276","16.7028712532662","17.2148313595033","17.6331078046442","18.0130820306556","17.5010682492514","20.6359663879538","18.571771790547","18.059124327142",
"Lesotho","LSO","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.895","28.008","28.243","28.263","28.474","28.466","28.628","28.821","28.976","29.022","29.227","29.543","29.613","29.957","30.138","30.372","30.682","30.972","31.606","31.741","32.201","32.583","33.252","33.557","33.8","34.048","34.596","34.755","34.952","38.627","37.459","37.112",
"Late-demographic dividend","LTE","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.56223292574863","7.61952063757409","8.11763151241371","9.04461437628152","9.54144049898605","10.2834882728573","10.9277027708686","11.726999664769","12.3606863927271","12.1301777649945","12.5002694879008","12.8728452633372","13.3710914172846","13.0015341707738","12.8485826460977","12.2934756780944","11.6363411559024","11.8344705404878","12.7650236390745","12.1158027827479","12.1877620262329","12.1050578260887","12.1670431111938","12.2263627767284","13.1429287697114","14.0747680582763","14.2353607643959","13.6923109599481","14.1584494774703","16.4796661870949","15.967404445186","14.7757750440123",
"Lithuania","LTU","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83","2.011","22.908","22.652","28.3","26.236","22.374","18.914","20.989","27.254","24.651","21.579","32.869","16.548","15.45","10.547","10.446","13.902","22.424","31.642","29.388","22.703","20.387","18.749","16.678","12.638","11.667","10.071","9.249","17.307","14.719","9.186",
"Luxembourg","LUX","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.285","3.114","4.255","7.253","7.824","8.301","9.174","7.073","7.399","7.322","5.483","8.993","12.207","22.363","16.209","15.051","16.72","24.114","17.736","10.159","20.799","18.604","10.913","17.967","15.671","18.062","13.274","11.918","16.019","21.378","16.129","16.394",
"Latvia","LVA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.358","13.088","32.499","36.044","36.662","39.804","28.672","26.076","19.604","21.684","24.02","25.39","26.607","30.842","18.456","16.105","9.981","13.159","29.397","34.912","30.709","29.519","24.969","19.951","14.144","12.127","15.413","11.829","10.131","15.464","14.585","8.805",
"Macao SAR, China","MAC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.578","2.914","2.333","3.066","3.441","4.131","5.101","5.808","7.266","7.493","6.264","7.172","7.165","7.467","5.843","5.811","4.117","4.32","5.737","3.432","4.661","4.235","2.984","2.996","3.526","3.459","4.031","4.225","4.009","6.039","5.042","5.853",
"St. Martin (French part)","MAF","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.488","17.583","17.443","17.141","17.335","16.89","17.037","16.749","16.727","16.724","16.494","16.771","15.906","14.447","14.355","14.052","12.886","15.986","14.558","15.872","17.309","19.016","18.066","17.542","21.289","22.603","22.757","23.111","23.429","27.961","26.268","26.419",
"Monaco","MCO","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.616","7.04","6.765","10.795","9.464","13.992","13.729","17.309","18.988","15.119","14.112","12.703","17.198","17.699","18.496","16.11","13.878","12.545","15.002","15.083","15.779","13.471","12.595","9.846","12.714","11.505","13.013","6.73","9.345","12.077","9.481","8.879",
"Madagascar","MDG","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.905","6.85","6.873","6.928","6.94","6.966","6.982","7.011","7.032","7.063","6.425","7.085","7.281","5.069","2.799","3.167","3.585","4.074","4.764","5.593","3.655","1.038","1.672","2.303","2.94","2.988","3.041","3.099","3.147","4.126","3.876","3.648",
"Maldives","MDV","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27","3.215","3.147","3.073","2.99","3.43","3.867","4.294","4.711","5.115","6.87","8.686","10.488","12.198","13.807","15.902","17.467","19.225","20.791","19.491","18.046","16.536","15.125","13.65","12.106","10.57","9.898","9.186","8.424","10.315","10.063","9.471",
"Middle East & North Africa","MEA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3360160007282","27.6354127775077","29.5513556194842","29.9909715820421","30.7658450288515","27.3467035727601","28.4287991055289","29.2442103360921","28.91993859481","32.7222040457699","33.9203513771413","32.9049173027411","32.244194077145","32.4977347715744","33.8185507155023","34.1049054997018","33.0498019286537","35.4568660482055","35.7075381525654","38.3745473121555","38.5718597464419","40.2551267775419","40.2897696621703","40.6800767812311","39.7348344985367","39.1803946460936","42.5249597622915","45.1921298003654","44.6912148232073","44.8087847096238","42.0736611732706","42.3907989331077",
"Mexico","MEX","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.954","6.249","6.402","8.508","15.617","12.656","10.814","8.987","6.282","6.374","6.83","8.172","9.815","11.557","8.149","8.05","8.16","8.658","11.152","10.464","10.723","10.285","10.693","10.66","9.933","8.668","7.957","7.514","7.998","8.667","8.499","6.98",
"Marshall Islands","MHL","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.59287901244083","9.64000279184194","10.2175167809353","10.9728029766776","11.8044166883294","12.0149354584001","12.5335866539857","13.1359795340294","13.4886043093963","13.6233017056091","13.9538322812819","14.151805561036","14.3815016798298","14.6444383160965","14.8984237419117","14.6185415462205","14.2972040059064","14.5770411758487","15.2708570660814","15.3334679222757","15.3794315848927","15.5783344785107","16.0326419965045","16.3903354363506","17.2842440996505","17.8512952384394","18.3093708971927","18.7542846269557","18.1764870039723","21.5349150128661","19.2943166684618","18.7379104362008",
"North Macedonia","MKD","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.74","57.318","59.458","63.746","72.656","77.935","71.461","66.249","58.868","61.804","57.56","58.438","66.542","64.903","61.293","60.8","58.683","57.61","59.274","55.752","54.856","52.083","52.056","55.869","43.826","49.569","49.31","45.13","38.853","38.524","41.152","39.549",
"Mali","MLI","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.487","2.561","2.491","2.461","2.456","2.387","2.376","2.336","2.329","2.347","2.232","2.29","2.237","2.268","2.225","2.22","2.211","2.189","2.173","2.155","2.148","2.151","2.114","2.067","2.024","2.003","2.076","2.145","2.177","7.577","4.434","4.584",
"Malta","MLT","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.066","10.113","10.187","10.194","10.18","10.232","10.349","10.333","10.388","10.401","14.592","14.165","19.681","18.072","16.046","14.434","11.837","9.996","12.553","11.839","12.877","14.499","10.355","9.51","9.811","11.332","9.908","6.751","7.972","8.083","5.937","5.355",
"Myanmar","MMR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76","1.72","1.683","1.701","1.701","1.712","1.724","1.729","1.701","1.66","1.667","1.686","1.684","1.69","1.705","1.721","1.742","1.765","1.78","1.789","1.803","1.803","1.789","1.779","1.781","3.057","4.494","2.082","1.398","5.922","","",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7272484754034","28.8893538205903","30.9856482196272","31.4852098365255","32.2945553818299","28.4545339499283","29.5474484399559","30.3395822011179","29.8657268041212","33.6290901376378","34.9375263349264","33.2103566593841","32.2043695588185","32.3109144080387","33.6785181855172","33.9022077520457","32.9711890187813","35.5307910608925","35.460118529892","38.6669029676796","38.9725135451487","40.4034832009262","40.5564004116028","40.7441947433811","39.7366656815966","39.8329830710417","42.504352247164","45.7619424479385","45.7131914578241","46.3056521368026","42.8438667427427","43.3836979839407",
"Montenegro","MNE","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.479","56.361","56.278","59.007","60.468","61.997","61.527","62.237","61.966","63.537","64.248","65.157","66.089","67.19","68.208","54.644","40.583","35.617","39.866","40.428","39.224","41.289","38.92","35.669","34.635","34.799","33.205","23.749","24.385","39.997","31.301","29.353",
"Mongolia","MNG","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.556","11.463","11.193","10.994","10.862","10.929","10.816","10.767","10.698","10.668","10.536","10.406","10.795","10.991","11.4","11.665","11.923","8.651","10.645","13.966","10.211","9.137","13.082","12.527","13.756","21.134","21.488","17.859","17.246","16.973","20.288","21.792",
"Northern Mariana Islands","MNP","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.157","3.174","3.03","3.006","2.983","2.878","2.828","3.054","3.265","3.554","3.706","3.947","4.186","4.398","4.63","4.828","5.069","5.303","5.548","5.785","6.018","6.265","6.518","6.768","7.037","7.08","7.092","7.112","7.145","7.941","7.942","7.989",
"Mauritania","MRT","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.303","17.265","17.168","17.304","17.069","17.122","17.268","17.123","17.082","17.188","17.133","17.107","17.026","17.075","17.019","16.86","17.203","17.167","17.145","17.089","17.046","17.026","18.552","20.108","21.687","23.441","25.043","25.082","25.05","27.409","26.776","26.536",
"Mauritius","MUS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.785","27.111","27.482","27.815","28.135","28.104","28.138","28.201","28.459","28.414","29.621","28.85","29.931","30.472","33.615","30.742","30.955","25.098","26.253","29.23","27.245","30.304","29.494","32.258","31.285","29.752","31.102","28.133","28.615","27.944","29.166","28.582",
"Malawi","MWI","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.715","7.869","7.687","7.874","7.575","7.624","7.612","7.566","7.525","7.488","7.503","7.394","7.316","7.283","7.27","7.231","7.162","7.161","7.139","7.133","7.13","7.134","7.079","7.125","7.201","7.251","7.283","7.323","7.356","8.734","8.358","8.308",
"Malaysia","MYS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.695","12.16","13.874","12.658","11.23","7.968","8.808","9.856","10.195","9.687","11.776","11.9","11.522","12.175","11.891","10.977","11.304","11.416","11.978","11.775","10.877","11.133","12.002","11.314","12.386","11.968","12.82","13.346","12.735","13.517","14.032","13.241",
"North America","NAC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4410503177712","13.1093871264224","12.5151421731913","11.9733860915891","11.8999293143868","11.6255055751508","11.3300633086412","10.10916652628","9.77582829427531","9.11977733166307","9.71129781210304","11.102547654229","11.4028621601782","11.0244808202219","10.1358514985792","9.71052883165562","9.43251789647684","11.020362062098","14.5651375641895","15.4559005350246","15.3664942459158","14.4470268954287","13.7336553897304","12.1330606421385","10.4517135019477","9.49348508604534","8.24819095766338","7.83896923960403","7.53354153670691","15.2235925691162","9.19871250450509","7.26409703227183",
"Namibia","NAM","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.466","33.121","35.099","36.689","40.046","43.613","47.207","45.231","43.13","40.955","43.169","45.155","47.354","49.137","49.485","49.093","49.021","49.027","49.059","48.745","44.219","39.618","45.107","42.434","46.975","51.623","45.539","38.546","38.763","42.133","41.245","40.852",
"New Caledonia","NCL","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.756","44.132","44.703","45.011","45.285","47.112","46.638","47.277","46.177","45.721","45.469","45.038","44.295","44.103","43.249","42.026","41.266","40.737","39.305","38.695","39.211","39.682","39.717","39.777","38.984","38.164","36.895","36.166","35.303","48.111","41.082","40.844",
"Niger","NER","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.155","2.119","2.105","2.073","2.046","2.027","1.99","1.92","1.939","1.913","1.841","2.614","3.355","4.047","4.586","3.748","2.937","2.11","1.374","0.68","0.156","5.333","2.919","0.403","0.425","0.446","0.468","0.489","0.512","0.787","0.312","0.256",
"Nigeria","NGA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.163","9.076","9.148","9.125","9.085","8.998","8.998","8.99","9.011","8.947","8.924","8.791","8.905","8.882","8.925","8.918","8.901","8.888","8.859","8.845","8.856","9.822","10.836","11.272","11.754","12.236","12.574","12.927","13.289","15.358","14.614","14.396",
